,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes
207,"Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae",25 wins & 25 nominations.,"$2,010,000",South Korea,24 Jul 2007,Joon-ho Bong,,"Action, Drama, Horror","Korean, English",85,A monster emerges from Seoul's Han River and focuses its attention on attacking people. One victim's loving family does what it can to rescue her from its clutches.,https://ia.media-imdb.com/images/M/MV5BMTYyNTAwOTUyNl5BMl5BanBnXkFtZTYwODY0MTQ3._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",30 Mar 2007,True,120 min,The Host,movie,http://www.hostmovie.com/,"Joon-ho Bong (screenplay), Won-jun Ha (screenplay), Chul-hyun Baek (screenplay)",2006,tt0468492,7.0,"79,332"
208,"Aamir Khan, Siddharth, Sharman Joshi, Kunal Kapoor",Nominated for 1 BAFTA Film Award. Another 17 wins & 19 nominations.,N/A,India,01 Jan 1998,Rakeysh Omprakash Mehra,,"Comedy, Drama","Hindi, Panjabi, English",N/A,"The story of six young Indians who assist an English Woman to film a documentary on the extremist freedom fighters from their past, and the events that lead them to relive the long forgotten saga of freedom.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNzA5MjAwN15BMl5BanBnXkFtZTcwMzY5MzIzMQ@@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",26 Jan 2006,True,157 min,Rang De Basanti,movie,N/A,"Renzil D'Silva (screenplay), Prasoon Joshi (dialogue), Rakeysh Omprakash Mehra (screenplay), Kamlesh Pandey (story)",2006,tt0405508,8.3,"87,636"
209,"Aamir Khan, Kajol, Rishi Kapoor, Tabu",5 wins & 2 nominations.,"$2,047,752",India,26 Sep 2006,Kunal Kohli,,"Drama, Romance, Thriller","Hindi, Indonesian, Italian",N/A,A sweet blind girl Zooni meets a flirty Rehan. She ignores her friends' warnings. It's her time to discover life. Is she making the right love choice?,https://images-na.ssl-images-amazon.com/images/M/MV5BYzhkNTYzMzktNmZlZi00YmU4LTlmYjgtZTJmYWJjZWI5ZGRkXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg,Yash Raj Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",26 May 2006,True,168 min,Fanaa,movie,http://www1.yashrajfilms.com/fanaamicro/index.asp?popid=0,"Shibani Bathija (screenplay), Shibani Bathija (story), Shibani Bathija",2006,tt0439662,7.2,"26,404"
210,"Valérie Lemercier, Cécile De France, Albert Dupontel, Claude Brasseur",1 win & 6 nominations.,"$1,933,592",France,17 Jul 2007,Danièle Thompson,,"Comedy, Drama, Romance","French, English, Japanese",64,"A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the ""luxurious"" world her grandmother has told her about since her childhood.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY0ODYyNF5BMl5BanBnXkFtZTcwMjA1MDI0MQ@@._V1_SX300.jpg,ThinkFilm,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",27 Apr 2007,True,106 min,Avenue Montaigne,movie,N/A,"Danièle Thompson (screenplay), Christopher Thompson (screenplay), Danièle Thompson (dialogue)",2006,tt0444112,6.8,"3,752"
211,"Sook-Yin Lee, Paul Dawson, Lindsay Beamish, PJ DeBoy",7 wins & 6 nominations.,"$1,851,628",USA,13 Mar 2007,John Cameron Mitchell,,"Drama, Romance",English,64,"A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.",https://ia.media-imdb.com/images/M/MV5BZjkwMTk1OWMtZjg4ZC00YWVlLTkyZGItZTU4ZjQ5NDM0M2NkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,ThinkFilm,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",20 Oct 2006,True,101 min,Shortbus,movie,http://www.shortbusthemovie.com/,John Cameron Mitchell,2006,tt0367027,6.5,"29,444"
212,"Cillian Murphy, Pádraic Delaney, Liam Cunningham, Orla Fitzgerald",6 wins & 23 nominations.,"$1,779,320","Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland, Netherlands",04 Sep 2007,Ken Loach,,"Drama, War","English, Irish, Latin",82,"Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.",https://ia.media-imdb.com/images/M/MV5BYTE0ZGE4YTItZTE2NC00MzZjLTkyMWUtMTZiODAwNTRlNDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,IFC First Take,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",23 Mar 2007,True,127 min,The Wind That Shakes the Barley,movie,http://www.thewindthatshakesthebarley.co.uk/,Paul Laverty,2006,tt0460989,7.5,"40,299"
213,"Jesus Castanos, Araceli Guzman-Rico, Emily Rios, J.R. Cruz",7 wins & 11 nominations.,"$1,540,873",USA,09 Jan 2007,"Richard Glatzer, Wash Westmoreland",,Drama,"Spanish, English",72,"As Magdalena's 15th birthday approaches, her simple, blissful life is complicated by the discovery that she's pregnant. Kicked out of her house, she finds a new family with her great-granduncle and gay cousin.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NzExMzU3Ml5BMl5BanBnXkFtZTcwNDQ5NTMzMQ@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",05 Jul 2006,True,90 min,Quinceañera,movie,http://www.quinceaneramovie.com,"Richard Glatzer, Wash Westmoreland",2006,tt0451176,7.1,"3,811"
214,"Sienna Miller, Guy Pearce, Hayden Christensen, Jimmy Fallon",1 nomination.,"$1,566,027",USA,17 Jul 2007,George Hickenlooper,,"Biography, Drama","English, Slovak, French",45,"Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzg5Mzc4MTM0M15BMl5BanBnXkFtZTcwODU3ODM0MQ@@._V1_SX300.jpg,MGM,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",16 Feb 2007,True,90 min,Factory Girl,movie,http://www.factorygirlmovie.net/,"Captain Mauzner (screenplay), Simon Monjack (story), Aaron Richard Golub (story), Captain Mauzner (story)",2006,tt0432402,6.4,"19,451"
215,"Audrey Tautou, Gad Elmaleh, Marie-Christine Adam, Vernon Dobtcheff",1 win & 1 nomination.,"$2,036,198",France,30 Oct 2007,Pierre Salvadori,,"Comedy, Romance","French, English",72,"Through a set of wacky circumstances, a young gold digger mistakenly woos a mild-mannered bartender thinking he's a wealthy suitor.",https://ia.media-imdb.com/images/M/MV5BNDc1MDM4YzktZmVhYS00MzJlLWE5ODMtZmVhNTMwODFhY2YyXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,Samuel Goldwyn Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",11 Apr 2008,True,106 min,Priceless,movie,http://www.tfmdistribution.com/horsdeprix/,"Pierre Salvadori (scenario), Benoît Graffin (scenario), Pierre Salvadori (dialogue)",2006,tt0482088,7.0,"27,938"
216,"Daniel Auteuil, Dany Boon, Julie Gayet, Julie Durand",2 wins & 1 nomination.,"$1,062,504",France,16 Oct 2007,Patrice Leconte,,Comedy,French,65,"Catherine, refuses to believe that her business partner, the unlikeable François, has a best friend, so she challenges him to set up an introduction. Scrambling to find someone willing to pose as his best pal, François enlists the services of a charming taxi driver to play the part.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MzQ4Mzk4Ml5BMl5BanBnXkFtZTcwNDYzODA1MQ@@._V1_SX300.jpg,IFC Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",03 Aug 2007,True,94 min,My Best Friend,movie,http://www.monmeilleurami-lefilm.com/,"Olivier Dazat (idea), Patrice Leconte, Jérôme Tonnerre",2006,tt0778784,6.7,"5,613"
217,"Sam Hennings, Brenda Strong, Eric Johnson, Alexander Carroll",N/A,N/A,USA,24 Apr 2007,Sterling Van Wagenen,,"Drama, Western",English,N/A,"Joshua Steed returns to Missouri a wealthy man with a beautiful wife; however, the past has a way of catching up. Soon Joshua is tangled in a web of rumors, deception and betrayal that ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNzY5MDMyNjYyOF5BMl5BanBnXkFtZTcwMDg1MDkzMQ@@._V1_SX300.jpg,Excel Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",22 Nov 2006,True,89 min,The Work and the Glory III: A House Divided,movie,N/A,"Gerald N. Lund (novel), Matt Whitaker (screenplay)",2006,tt0460611,6.6,340
218,"George Clooney, Cate Blanchett, Tobey Maguire, Beau Bridges",Nominated for 1 Oscar. Another 3 wins & 4 nominations.,"$891,721",USA,22 May 2007,Steven Soderbergh,,"Drama, Mystery, Thriller","English, German, Russian",49,"While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3ODEzNDMxN15BMl5BanBnXkFtZTcwMzExODkzMQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",19 Jan 2007,True,105 min,The Good German,movie,http://www.thegoodgerman.com/,"Paul Attanasio (screenplay), Joseph Kanon (novel)",2006,tt0452624,6.1,"22,287"
219,"Anastasia Hille, Karel Roden, Valentin Ganev, Paraskeva Djukelova",1 nomination.,"$1,255,524","Spain, UK, Bulgaria",19 Jun 2007,Nacho Cerdà,,"Horror, Mystery, Thriller","English, Russian",42,An adopted woman returns to her home country and the family home that she never knew and must face the mystery that lies there.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxOTE3NzY3MF5BMl5BanBnXkFtZTcwNDk2MDI0MQ@@._V1_SX300.jpg,Lionsgate Films/Afterdark Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",23 Feb 2007,True,99 min,The Abandoned,movie,http://www.theabandonedonline.com/,"Karim Hussain (screenplay), Nacho Cerdà (screenplay), Richard Stanley (screenplay)",2006,tt0475937,5.6,"11,590"
220,"Vin Diesel, Alex Rocco, Frank Pietrangolare, Richard DeDomenico",1 win & 2 nominations.,"$608,804","Germany, USA",27 Jun 2006,Sidney Lumet,,"Biography, Comedy, Crime",English,65,"In the late 1980s, a low level gangster named Jackie DiNorscio defends himself in court in what became the longest criminal trial in American judicial history.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MzI2NzA0N15BMl5BanBnXkFtZTcwNTc2OTIzMQ@@._V1_SX300.jpg,Yari Film Group,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",17 Mar 2006,True,125 min,Find Me Guilty,movie,http://www.findmeguilty.com,"Sidney Lumet, T.J. Mancini, Robert J. McCrea",2006,tt0419749,7.1,"29,938"
221,"Sigourney Weaver, Toby Jones, Gwyneth Paltrow, Sandra Bullock",3 wins & 2 nominations.,"$1,093,888",USA,13 Feb 2007,Douglas McGrath,,"Biography, Crime, Drama",English,68,"While researching his novel ""In Cold Blood"", Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",https://ia.media-imdb.com/images/M/MV5BMjQ1NTAyODYxOF5BMl5BanBnXkFtZTgwODE0MDczMjI@._V1_SX300.jpg,Warner Independent Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",13 Oct 2006,True,110 min,Infamous,movie,http://www.infamousmovie.com,"Douglas McGrath (screenplay), George Plimpton (book)",2006,tt0420609,7.1,"15,091"
222,"Chloe Armstrong, Kate Bell, Miranda Nation, Sam Worthington",2 wins & 6 nominations.,N/A,Australia,25 Sep 2007,Geoffrey Wright,,"Crime, Drama, Fantasy",English,51,"A contemporary retelling of Shakespeare's ""Macbeth"" set in the ganglands of Melbourne.",https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3OTg2MTA0OF5BMl5BanBnXkFtZTcwNjgzMzE1MQ@@._V1_SX300.jpg,Emerging Picrtures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",21 Sep 2006,True,109 min,Macbeth,movie,http://www.macbeththefeaturefilm.com.au/,"Victoria Hill (screenplay), William Shakespeare (play), Geoffrey Wright (screenplay)",2006,tt0434541,4.8,"1,989"
223,"Erin Kelly, Diane Gaidry, Laura Breckenridge, Michelle Horn",10 wins.,N/A,USA,18 Dec 2006,Katherine Brooks,,"Drama, Romance",English,N/A,Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly between ...,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3OTgyODI4NTJeQTJeQWpwZ15BbWU3MDEzMTUyMzE@._V1_SX300.jpg,Wolfe Releasing,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",24 May 2007,True,76 min,Loving Annabelle,movie,http://www.lovingannabelle.com,"Katherine Brooks, Olivia Bohnhoff Harris (additional screenplay), Karen Klopfenstein (additional screenplay)",2006,tt0323120,6.6,"10,168"
224,"Wood Harris, Zoe Saldana, Brian White, Mya",N/A,"$1,096,288",USA,04 Oct 2011,Dennis Cooper,,"Comedy, Drama",English,N/A,"Suave Harvard Medical School grad Ray Howard seems destined to specialize in womanizing. That is, until he heads to Florida to intern under the tutelage of chief resident Dr. Sidney Zachary...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDM3MTgwMV5BMl5BanBnXkFtZTcwNjE3MzYzNA@@._V1_SX300.jpg,Freestyle Releasing,R,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",14 Jan 2011,True,99 min,The Heart Specialist,movie,http://theheartspecialistmovie.com/,Dennis Cooper,2006,tt0455841,4.8,480
225,"Raviv Ullman, Dallas Page, Talan Torriero, David Eigenberg",N/A,N/A,USA,13 Nov 2007,Tim Sullivan,,"Horror, Mystery, Thriller",English,N/A,"Riddled with guilt over the loss of his rock star older brother, 16-year-old David Forrester becomes obsessed with death, leading his misguided parents to send him to Driftwood, an ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMDMxMzI4M15BMl5BanBnXkFtZTcwOTkxNTQ0MQ@@._V1_SX300.jpg,Image Entertainment Inc.,R,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",23 Dec 2010,True,90 min,Driftwood,movie,http://www.myspace.com/driftwoodthemovie,"Chris Kobin, Tim Sullivan",2006,tt0460777,4.9,744
226,"Charlotte Gainsbourg, Vincenzo Amato, Vincent Schiavelli, Aurora Quattrocchi",22 wins & 29 nominations.,"$948,809","Italy, France, Argentina",08 Jan 2008,Emanuele Crialese,,"Drama, History, Romance","Italian, English, Sicilian",74,"The story is set at the beginning of the 20th century in Sicily. Salvatore, a very poor farmer, and a widower, decides to emigrate to the US with all his family, including his old mother. ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTM1MzY4OV5BMl5BanBnXkFtZTcwODUyMDc0MQ@@._V1_SX300.jpg,Miramax Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",22 Sep 2006,True,118 min,Golden Door,movie,http://www.goldendoor-movie.com/,Emanuele Crialese,2006,tt0465188,6.9,"4,406"
227,"Jason Behr, Elias Koteas, Rhona Mitra, Natassia Malthe",N/A,"$957,935","Canada, USA, Germany",27 Nov 2007,James Isaac,,"Action, Fantasy, Horror",English,33,"A 12 year old boy and his mother become the targets of two warring werewolf packs, each with different intentions and motives.",https://ia.media-imdb.com/images/M/MV5BMTI1OTIyNzc5OF5BMl5BanBnXkFtZTcwNjI1ODI1MQ@@._V1_SX300.jpg,Lions Gate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",10 Aug 2007,True,110 min,Skinwalkers,movie,http://skinwalkersthemovie.com,"James DeMonaco, Todd Harthan, James Roday",2006,tt0461703,4.6,"12,185"
228,"Marc Blucas, Justine Waddell, Laura Jordan, Max Ryan",N/A,"$978,908","Poland, USA, UK",24 Apr 2007,Robby Henson,,"Drama, Horror, Mystery",English,34,Innocent lives hang on the whim of an elusive psychopathic murderer whose strange riddles and impossible timelines force three people into a mission to end the game before one or all of them die.,https://ia.media-imdb.com/images/M/MV5BMTk2Njg3ODgxM15BMl5BanBnXkFtZTcwOTUyMTA0MQ@@._V1_SX300.jpg,20th Century Fox,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",05 Jan 2007,True,101 min,Thr3e,movie,http://www.namesakeentertainment.com/three.html,"Alan B. McElroy (screenplay), Ted Dekker (novel)",2006,tt0486028,5.1,"4,198"
229,"Wilmer Valderrama, Catalina Sandino Moreno, Ana Claudia Talancón, Juan Carlos Serrán",1 win & 3 nominations.,"$905,718","UK, USA",06 Mar 2007,Richard Linklater,,"Comedy, Drama, Romance","English, Spanish",64,An ensemble piece examining the health risks involved in the fast food industry and its environmental and social consequences as well.,https://ia.media-imdb.com/images/M/MV5BYzM0ODQ5OGItZDZhMy00NDk0LWJmNTgtZGRiMTBjMDI1YTAwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",17 Nov 2006,True,116 min,Fast Food Nation,movie,http://www.fastfoodnation-movie.com/,"Eric Schlosser, Richard Linklater, Eric Schlosser (book)",2006,tt0460792,6.3,"21,961"
230,"Javier Bardem, Natalie Portman, Stellan Skarsgård, Randy Quaid",2 wins & 5 nominations.,"$743,451","USA, Spain",26 Feb 2008,Milos Forman,,"Biography, Drama, History",English,52,"Painter Francisco Goya faces a scandal involving his muse, who is labeled a heretic by a monk.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzgzMTAzODAwMF5BMl5BanBnXkFtZTcwNTUzNTc0MQ@@._V1_SX300.jpg,Samuel Goldwyn Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",10 Nov 2006,True,113 min,Goya's Ghosts,movie,http://wwws.warnerbros.es/goyasghost/,"Milos Forman, Jean-Claude Carrière",2006,tt0455957,6.9,"26,656"
231,"Jude Law, Robin Wright, Martin Freeman, Juliette Binoche",5 nominations.,"$880,510","UK, USA",08 May 2007,Anthony Minghella,,"Crime, Drama, Romance","English, Serbo-Croatian",56,A landscape architect's dealings with a young thief cause him to re-evaluate his life.,https://ia.media-imdb.com/images/M/MV5BMTI3NzM3NDU4M15BMl5BanBnXkFtZTcwNjYzODgzMQ@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",10 Nov 2006,True,120 min,Breaking and Entering,movie,http://www.weinsteinco.com/,Anthony Minghella,2006,tt0443456,6.5,"20,864"
232,"Megumi Hayashibara, Tôru Furuya, Kôichi Yamadera, Katsunosuke Hori",6 wins & 5 nominations.,"$720,502",Japan,27 Nov 2007,Satoshi Kon,,"Animation, Adventure, Crime","Japanese, English",81,"When a machine that allows therapists to enter their patients' dreams is stolen, all Hell breaks loose. Only a young female therapist, Paprika, can stop it.",https://ia.media-imdb.com/images/M/MV5BMWM0M2RlZjktMTY0My00YTdjLTkzZTctYmZhYzhlY2Q1ZTgyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",22 Jun 2007,True,90 min,Paprika,movie,http://www.sonyclassics.com/paprika,"Yasutaka Tsutsui (novel), Seishi Minakami (screenplay), Satoshi Kon (screenplay)",2006,tt0851578,7.7,"55,285"
